EREIGNISJAHR_N;Bezirk;GESCHLECHT_CD_T;alt7;anzTF
2010;1003;M;19;18
2010;1003;M;20;4
2010;1004;F;1;1
2010;1004;F;3;1
2010;1004;F;7;1
2010;1004;F;8;2
2010;1004;F;9;3
2010;1004;F;10;2
2010;1004;F;11;8
2010;1004;F;12;9
2010;1004;F;13;14
2010;1004;F;14;17
2010;1004;F;15;27
2010;1004;F;16;28
2010;1004;F;17;50
2010;1004;F;18;83
2010;1004;F;19;64
2010;1004;F;20;24
2010;1004;M;5;1
2010;1004;M;6;3
2010;1004;M;7;3
2010;1004;M;8;1
2010;1004;M;9;6
2010;1004;M;10;8
2010;1004;M;11;11
2010;1004;M;12;17
2010;1004;M;13;31
2010;1004;M;14;40
2010;1004;M;15;25
2010;1004;M;16;35
2010;1004;M;17;57
2010;1004;M;18;52
2010;1004;M;19;20
2010;1004;M;20;13
2010;1005;F;6;1
2010;1005;F;7;1
2010;1005;F;8;2
2010;1005;F;9;1
2010;1005;F;10;2
2010;1005;F;11;1
2010;1005;F;12;4
2010;1005;F;13;1
2010;1005;F;14;4
2010;1005;F;15;8
2010;1005;F;16;10
2010;1005;F;17;17
2010;1005;F;18;24
2010;1005;F;19;13
2010;1005;F;20;9
2010;1005;M;6;1
2010;1005;M;8;2
2010;1005;M;9;2
2010;1005;M;10;2
2010;1005;M;11;4
2010;1005;M;12;1
2010;1005;M;13;5
2010;1005;M;14;3
2010;1005;M;15;11
2010;1005;M;16;11
2010;1005;M;17;14
2010;1005;M;18;17
2010;1005;M;19;11
2010;1005;M;20;6
2010;1006;F;3;1
2010;1006;F;7;1
2010;1006;F;8;2
2010;1006;F;9;1
2010;1006;F;10;3
2010;1006;F;11;3
2010;1006;F;12;3
2010;1006;F;13;6
2010;1006;F;14;11
2010;1006;F;15;11
2010;1006;F;16;13
2010;1006;F;17;28
2010;1006;F;18;35
2010;1006;F;19;25
2010;1006;F;20;11
2010;1006;M;4;1
2010;1006;M;6;2
2010;1006;M;7;2
2010;1006;M;8;1
2010;1006;M;9;1
2010;1006;M;10;5
2010;1006;M;11;5
2010;1006;M;12;6
2010;1006;M;13;11
2010;1006;M;14;12
2010;1006;M;15;15
2010;1006;M;16;22
2010;1006;M;17;24
2010;1006;M;18;23
2010;1006;M;19;5
2010;1006;M;20;6
2010;1007;F;4;1
2010;1007;F;9;1
2010;1007;F;10;1
2010;1007;F;11;2
2010;1007;F;12;1
2010;1007;F;13;2
2010;1007;F;14;1
2010;1007;F;15;1
2010;1007;F;16;3
2010;1007;F;17;13
2010;1007;F;18;5
2010;1007;F;19;5
2010;1007;M;1;1
2010;1007;M;4;1
2010;1007;M;8;1
2010;1007;M;10;5
2010;1007;M;11;3
2010;1007;M;12;4
2010;1007;M;13;5
2010;1007;M;14;2
2010;1007;M;15;5
2010;1007;M;16;7
2010;1007;M;17;10
2010;1007;M;18;8
2010;1007;M;19;2
2010;1007;M;20;1
2010;1101;F;1;1
2010;1101;F;11;2
2010;1101;F;12;2
2010;1101;F;13;1
2010;1101;F;14;2
2010;1101;F;15;2
2010;1101;F;16;4
2010;1101;F;17;6
2010;1101;F;18;20
2010;1101;F;19;11
2010;1101;F;20;9
2010;1101;M;11;5
2010;1101;M;12;3
2010;1101;M;13;8
2010;1101;M;14;6
2010;1101;M;15;8
2010;1101;M;16;6
2010;1101;M;17;12
2010;1101;M;18;6
2010;1101;M;19;4
2010;1101;M;20;2
2010;1102;F;1;1
2010;1102;F;5;1
2010;1102;F;9;1
2010;1102;F;10;1
2010;1102;F;13;2
2010;1102;F;14;3
2010;1102;F;15;2
2010;1102;F;16;4
2010;1102;F;17;6
2010;1102;F;18;16
2010;1102;F;19;17
2010;1102;F;20;6
2010;1102;M;1;1
2010;1102;M;7;1
2010;1102;M;9;1
2010;1102;M;10;2
2010;1102;M;11;2
2010;1102;M;12;2
2010;1102;M;13;3
2010;1102;M;14;5
2010;1102;M;15;3
2010;1102;M;16;7
2010;1102;M;17;12
2010;1102;M;18;7
2010;1102;M;19;6
2010;1102;M;20;3
2010;1103;F;10;1
2010;1103;F;11;1
2010;1103;F;12;1
2010;1103;F;13;1
2010;1103;F;14;2
2010;1103;F;15;1
2010;1103;F;16;1
2010;1103;F;17;3
2010;1103;F;18;5
2010;1103;F;19;6
2010;1103;F;20;4
2010;1103;M;9;2
2010;1103;M;12;4
2010;1103;M;13;2
2010;1103;M;14;3
2010;1103;M;16;5
2010;1103;M;17;8
2010;1103;M;18;5
2010;1103;M;19;4
2010;1103;M;20;2
2010;1104;F;10;3
2010;1104;F;11;3
2010;1104;F;12;3
2010;1104;F;13;2
2010;1104;F;14;1
2010;1104;F;15;5
2010;1104;F;16;7
2010;1104;F;17;7
2010;1104;F;18;13
2010;1104;F;19;13
2010;1104;F;20;1
2010;1104;M;7;1
2010;1104;M;9;1
2010;1104;M;10;2
2010;1104;M;11;4
2010;1104;M;12;2
2010;1104;M;13;3
2010;1104;M;14;6
2010;1104;M;15;10
2010;1104;M;16;6
2010;1104;M;17;15
2010;1104;M;18;10
2010;1104;M;19;5
2010;1104;M;20;2
2010;1105;F;1;1
2010;1105;F;5;1
2010;1105;F;7;1
2010;1105;F;9;1
2010;1105;F;10;4
2010;1105;F;11;5
2010;1105;F;12;3
2010;1105;F;13;3
2010;1105;F;14;5
2010;1105;F;15;3
2010;1105;F;16;12
2010;1105;F;17;26
2010;1105;F;18;22
2010;1105;F;19;18
2010;1105;F;20;3
2010;1105;M;5;1
2010;1105;M;7;1
2010;1105;M;10;4
2010;1105;M;11;4
2010;1105;M;12;9
2010;1105;M;13;11
2010;1105;M;14;5
2010;1105;M;15;11
2010;1105;M;16;11
2010;1105;M;17;11
2010;1105;M;18;17
2010;1105;M;19;7
2010;1105;M;20;2
2010;1106;F;10;3
2010;1106;F;11;3
2010;1106;F;12;5
2010;1106;F;13;10
2010;1106;F;14;12
2010;1106;F;15;14
2010;1106;F;16;17
2010;1106;F;17;47
2010;1106;F;18;56
2010;1106;F;19;33
2010;1106;F;20;21
2010;1106;M;5;1
2010;1106;M;6;1
2010;1106;M;8;1
2010;1106;M;9;3
2010;1106;M;10;3
2010;1106;M;11;5
2010;1106;M;12;3
2010;1106;M;13;20
2010;1106;M;14;22
2010;1106;M;15;32
2010;1106;M;16;30
2010;1106;M;17;26
2010;1106;M;18;37
2010;1106;M;19;19
2010;1106;M;20;7
2010;1107;F;5;2
2010;1107;F;7;1
2010;1107;F;9;1
2010;1107;F;10;1
2010;1107;F;11;4
2010;1107;F;12;6
2010;1107;F;13;5
2010;1107;F;14;13
2010;1107;F;15;21
2010;1107;F;16;31
2010;1107;F;17;40
2010;1107;F;18;51
2010;1107;F;19;25
2010;1107;F;20;13
2010;1107;M;1;1
2010;1107;M;4;1
2010;1107;M;7;1
2010;1107;M;8;4
2010;1107;M;10;4
2010;1107;M;11;4
2010;1107;M;12;6
2010;1107;M;13;8
2010;1107;M;14;19
2010;1107;M;15;23
2010;1107;M;16;27
2010;1107;M;17;31
2010;1107;M;18;45
2010;1107;M;19;20
2010;1107;M;20;11
2010;1108;F;9;4
2010;1108;F;10;4
2010;1108;F;11;4
2010;1108;F;12;4
2010;1108;F;13;5
2010;1108;F;14;12
2010;1108;F;15;17
2010;1108;F;16;28
2010;1108;F;17;49
2010;1108;F;18;51
2010;1108;F;19;42
2010;1108;F;20;19
2010;1108;M;1;1
2010;1108;M;4;3
2010;1108;M;8;2
2010;1108;M;10;1
2010;1108;M;11;9
2010;1108;M;12;13
2010;1108;M;13;16
2010;1108;M;14;20
2010;1108;M;15;25
2010;1108;M;16;32
2010;1108;M;17;20
2010;1108;M;18;28
2010;1108;M;19;12
2010;1108;M;20;6
2010;1109;F;5;1
2010;1109;F;11;2
2010;1109;F;12;2
2010;1109;F;14;5
2010;1109;F;15;4
2010;1109;F;16;5
2010;1109;F;17;13
2010;1109;F;18;26
2010;1109;F;19;20
2010;1109;F;20;14
2010;1109;M;7;1
2010;1109;M;9;1
2010;1109;M;10;1
2010;1109;M;11;4
2010;1109;M;12;1
2010;1109;M;13;3
2010;1109;M;14;1
2010;1109;M;15;7
2010;1109;M;16;8
2010;1109;M;17;10
2010;1109;M;18;13
2010;1109;M;19;7
2010;1109;M;20;5
2010;1110;F;1;1
2010;1110;F;11;1
2010;1110;F;12;1
2010;1110;F;14;3
2010;1110;F;15;4
2010;1110;F;16;7
2010;1110;F;17;11
2010;1110;F;18;8
2010;1110;F;19;6
2010;1110;F;20;6
2010;1110;M;1;1
2010;1110;M;5;1
2010;1110;M;9;1
2010;1110;M;10;1
2010;1110;M;11;2
2010;1110;M;12;1
2010;1110;M;13;2
2010;1110;M;14;4
2010;1110;M;15;7
2010;1110;M;16;13
2010;1110;M;17;9
2010;1110;M;18;12
2010;1110;M;19;3
2010;1110;M;20;1
2010;1200;F;1;3
2010;1200;F;3;1
2010;1200;F;4;1
2010;1200;F;5;1
2010;1200;F;7;1
2010;1200;F;8;4
2010;1200;F;9;5
2010;1200;F;10;12
2010;1200;F;11;20
2010;1200;F;12;19
2010;1200;F;13;33
2010;1200;F;14;39
2010;1200;F;15;57
2010;1200;F;16;112
2010;1200;F;17;209
2010;1200;F;18;284
2010;1200;F;19;224
2010;1200;F;20;163
2010;1200;M;1;7
2010;1200;M;5;2
2010;1200;M;6;2
2010;1200;M;7;5
2010;1200;M;8;4
2010;1200;M;9;15
2010;1200;M;10;15
2010;1200;M;11;21
2010;1200;M;12;49
2010;1200;M;13;52
2010;1200;M;14;68
2010;1200;M;15;85
2010;1200;M;16;130
2010;1200;M;17;180
2010;1200;M;18;174
2010;1200;M;19;90
2010;1200;M;20;41
2010;1301;F;1;8
2010;1301;F;4;2
2010;1301;F;6;2
2010;1301;F;7;1
2010;1301;F;8;1
2010;1301;F;9;3
2010;1301;F;10;7
2010;1301;F;11;6
2010;1301;F;12;20
2010;1301;F;13;27
2010;1301;F;14;35
2010;1301;F;15;49
2010;1301;F;16;69
2010;1301;F;17;107
2010;1301;F;18;137
2010;1301;F;19;101
2010;1301;F;20;60
2010;1301;M;1;2
2010;1301;M;2;1
2010;1301;M;3;1
2010;1301;M;4;1
2010;1301;M;7;6
2010;1301;M;8;2
2010;1301;M;9;9
2010;1301;M;10;8
2010;1301;M;11;12
2010;1301;M;12;26
2010;1301;M;13;25
2010;1301;M;14;51
2010;1301;M;15;69
2010;1301;M;16;87
2010;1301;M;17;129
2010;1301;M;18;128
2010;1301;M;19;68
2010;1301;M;20;15
2010;1302;F;9;1
2010;1302;F;10;1
2010;1302;F;11;1
2010;1302;F;12;1
2010;1302;F;13;3
2010;1302;F;14;2
2010;1302;F;15;3
2010;1302;F;16;4
2010;1302;F;17;12
2010;1302;F;18;13
2010;1302;F;19;8
2010;1302;F;20;6
2010;1302;M;1;1
2010;1302;M;6;1
2010;1302;M;10;5
2010;1302;M;13;7
2010;1302;M;14;5
2010;1302;M;15;10
2010;1302;M;16;9
2010;1302;M;17;12
2010;1302;M;18;11
2010;1302;M;19;4
2010;1303;F;1;2
2010;1303;F;3;1
2010;1303;F;6;1
2010;1303;F;8;2
2010;1303;F;10;3
2010;1303;F;11;1
2010;1303;F;12;2
2010;1303;F;13;10
2010;1303;F;14;8
2010;1303;F;15;12
2010;1303;F;16;29
2010;1303;F;17;32
2010;1303;F;18;46
2010;1303;F;19;44
2010;1303;F;20;14
2010;1303;M;6;1
2010;1303;M;7;1
2010;1303;M;9;1
2010;1303;M;10;3
2010;1303;M;11;4
2010;1303;M;12;10
2010;1303;M;13;7
2010;1303;M;14;16
2010;1303;M;15;24
2010;1303;M;16;39
2010;1303;M;17;38
2010;1303;M;18;45
2010;1303;M;19;16
2010;1303;M;20;8
2010;1304;F;4;1
2010;1304;F;9;2
2010;1304;F;10;4
2010;1304;F;11;2
2010;1304;F;12;1
2010;1304;F;13;6
2010;1304;F;14;6
2010;1304;F;15;11
2010;1304;F;16;9
2010;1304;F;17;33
2010;1304;F;18;29
2010;1304;F;19;24
2010;1304;F;20;8
2010;1304;M;1;1
2010;1304;M;5;1
2010;1304;M;9;1
2010;1304;M;10;4
2010;1304;M;11;1
2010;1304;M;12;3
2010;1304;M;13;10
2010;1304;M;14;12
2010;1304;M;15;17
2010;1304;M;16;23
2010;1304;M;17;24
2010;1304;M;18;19
2010;1304;M;19;13
2010;1304;M;20;3
2010;1305;F;1;1
2010;1305;F;8;1
2010;1305;F;9;1
2010;1305;F;10;2
2010;1305;F;12;3
2010;1305;F;13;3
2010;1305;F;14;4
2010;1305;F;15;4
2010;1305;F;16;9
2010;1305;F;17;9
2010;1305;F;18;18
2010;1305;F;19;9
2010;1305;F;20;4
2010;1305;M;7;1
2010;1305;M;9;3
2010;1305;M;10;1
2010;1305;M;11;2
2010;1305;M;12;2
2010;1305;M;13;2
2010;1305;M;14;4
2010;1305;M;15;3
2010;1305;M;16;12
2010;1305;M;17;12
2010;1305;M;18;10
2010;1305;M;19;7
2010;1305;M;20;4
2010;1400;F;1;2
2010;1400;F;2;2
2010;1400;F;6;3
2010;1400;F;7;1
2010;1400;F;8;3
2010;1400;F;9;4
2010;1400;F;10;4
2010;1400;F;11;6
2010;1400;F;12;9
2010;1400;F;13;9
2010;1400;F;14;16
2010;1400;F;15;22
2010;1400;F;16;39
2010;1400;F;17;61
2010;1400;F;18;99
2010;1400;F;19;53
2010;1400;F;20;39
2010;1400;M;1;1
2010;1400;M;4;1
2010;1400;M;7;2
2010;1400;M;8;3
2010;1400;M;9;2
2010;1400;M;10;7
2010;1400;M;11;7
2010;1400;M;12;23
2010;1400;M;13;18
2010;1400;M;14;27
2010;1400;M;15;33
2010;1400;M;16;45
2010;1400;M;17;57
2010;1400;M;18;49
2010;1400;M;19;40
2010;1400;M;20;13
2010;1501;F;1;1
2010;1501;F;4;1
2010;1501;F;7;1
2010;1501;F;8;1
2010;1501;F;11;2
2010;1501;F;13;2
2010;1501;F;14;4
2010;1501;F;15;8
2010;1501;F;16;12
2010;1501;F;17;12
2010;1501;F;18;26
2010;1501;F;19;29
2010;1501;F;20;13
2010;1501;M;1;1
2010;1501;M;2;1
2010;1501;M;4;1
2010;1501;M;10;3
2010;1501;M;11;3
2010;1501;M;12;6
2010;1501;M;13;5
2010;1501;M;14;5
2010;1501;M;15;10
2010;1501;M;16;12
2010;1501;M;17;21
2010;1501;M;18;15
2010;1501;M;19;11
2010;1501;M;20;7
2010;1502;F;9;1
2010;1502;F;10;3
2010;1502;F;11;1
2010;1502;F;12;2
2010;1502;F;13;4
2010;1502;F;14;4
2010;1502;F;15;5
2010;1502;F;16;6
2010;1502;F;17;17
2010;1502;F;18;22
2010;1502;F;19;12
2010;1502;F;20;14
2010;1502;M;6;1
2010;1502;M;11;2
2010;1502;M;12;5
2010;1502;M;13;2
2010;1502;M;14;5
2010;1502;M;15;7
2010;1502;M;16;13
2010;1502;M;17;9
2010;1502;M;18;13
2010;1502;M;19;5
2010;1502;M;20;3
2010;1503;F;1;1
2010;1503;F;9;2
2010;1503;F;10;1
2010;1503;F;11;2
2010;1503;F;12;1
2010;1503;F;13;2
2010;1503;F;14;4
2010;1503;F;15;3
2010;1503;F;16;11
2010;1503;F;17;9
2010;1503;F;18;13
2010;1503;F;19;5
2010;1503;F;20;8
2010;1503;M;5;1
2010;1503;M;7;1
2010;1503;M;10;1
2010;1503;M;11;3
2010;1503;M;13;1
2010;1503;M;14;3
2010;1503;M;15;11
2010;1503;M;16;8
2010;1503;M;17;4
2010;1503;M;18;10
2010;1503;M;19;9
2010;1503;M;20;4
2010;1600;F;1;1
2010;1600;F;9;1
2010;1600;F;13;1
2010;1600;F;14;1
2010;1600;F;15;3
2010;1600;F;16;7
2010;1600;F;17;14
2010;1600;F;18;14
2010;1600;F;19;12
2010;1600;F;20;4
2010;1600;M;6;2
2010;1600;M;8;1
2010;1600;M;9;1
2010;1600;M;10;4
2010;1600;M;11;2
2010;1600;M;12;3
2010;1600;M;13;5
2010;1600;M;14;4
2010;1600;M;15;7
2010;1600;M;16;4
2010;1600;M;17;6
2010;1600;M;18;12
2010;1600;M;19;5
2010;1600;M;20;2
2010;1721;F;1;2
2010;1721;F;6;2
2010;1721;F;7;2
2010;1721;F;8;1
2010;1721;F;9;7
2010;1721;F;10;7
2010;1721;F;11;12
2010;1721;F;12;11
2010;1721;F;13;24
2010;1721;F;14;22
2010;1721;F;15;28
2010;1721;F;16;54
2010;1721;F;17;81
2010;1721;F;18;133
2010;1721;F;19;118
2010;1721;F;20;63
2010;1721;M;1;3
2010;1721;M;4;1
2010;1721;M;5;1
2010;1721;M;6;1
2010;1721;M;8;1
2010;1721;M;9;5
2010;1721;M;10;15
2010;1721;M;11;13
2010;1721;M;12;14
2010;1721;M;13;30
2010;1721;M;14;44
2010;1721;M;15;45
2010;1721;M;16;72
2010;1721;M;17;77
2010;1721;M;18;75
2010;1721;M;19;51
2010;1721;M;20;19
2010;1722;F;10;1
2010;1722;F;11;4
2010;1722;F;12;4
2010;1722;F;13;5
2010;1722;F;14;7
2010;1722;F;15;16
2010;1722;F;16;17
2010;1722;F;17;28
2010;1722;F;18;51
2010;1722;F;19;34
2010;1722;F;20;17
2010;1722;M;4;1
2010;1722;M;5;3
2010;1722;M;10;5
2010;1722;M;11;4
2010;1722;M;12;3
2010;1722;M;13;15
2010;1722;M;14;12
2010;1722;M;15;19
2010;1722;M;16;19
2010;1722;M;17;33
2010;1722;M;18;20
2010;1722;M;19;16
2010;1722;M;20;6
2010;1723;F;5;1
2010;1723;F;6;1
2010;1723;F;8;1
2010;1723;F;9;1
2010;1723;F;10;3
2010;1723;F;11;3
2010;1723;F;12;7
2010;1723;F;13;13
2010;1723;F;14;15
2010;1723;F;15;15
2010;1723;F;16;25
2010;1723;F;17;47
2010;1723;F;18;41
2010;1723;F;19;39
2010;1723;F;20;17
2010;1723;M;3;1
2010;1723;M;4;1
2010;1723;M;5;2
2010;1723;M;6;1
2010;1723;M;7;3
2010;1723;M;8;4
2010;1723;M;10;5
2010;1723;M;11;15
2010;1723;M;12;12
2010;1723;M;13;18
2010;1723;M;14;18
2010;1723;M;15;28
2010;1723;M;16;28
2010;1723;M;17;39
2010;1723;M;18;37
2010;1723;M;19;20
2010;1723;M;20;3
2010;1724;F;6;2
2010;1724;F;9;2
2010;1724;F;11;4
2010;1724;F;12;7
2010;1724;F;13;2
2010;1724;F;14;6
2010;1724;F;15;10
2010;1724;F;16;13
2010;1724;F;17;20
2010;1724;F;18;30
2010;1724;F;19;25
2010;1724;F;20;13
2010;1724;M;1;1
2010;1724;M;5;2
2010;1724;M;8;1
2010;1724;M;9;3
2010;1724;M;10;3
2010;1724;M;11;4
2010;1724;M;12;3
2010;1724;M;13;11
2010;1724;M;14;10
2010;1724;M;15;13
2010;1724;M;16;17
2010;1724;M;17;22
2010;1724;M;18;25
2010;1724;M;19;8
2010;1725;F;10;3
2010;1725;F;11;1
2010;1725;F;12;6
2010;1725;F;13;5
2010;1725;F;14;4
2010;1725;F;15;10
2010;1725;F;16;12
2010;1725;F;17;29
2010;1725;F;18;32
2010;1725;F;19;24
2010;1725;F;20;13
2010;1725;M;4;1
2010;1725;M;8;1
2010;1725;M;9;3
2010;1725;M;10;4
2010;1725;M;11;3
2010;1725;M;12;7
2010;1725;M;13;6
2010;1725;M;14;18
2010;1725;M;15;19
2010;1725;M;16;25
2010;1725;M;17;27
2010;1725;M;18;31
2010;1725;M;19;8
2010;1725;M;20;3
2010;1726;F;1;1
2010;1726;F;5;1
2010;1726;F;6;1
2010;1726;F;8;1
2010;1726;F;9;1
2010;1726;F;10;3
2010;1726;F;11;5
2010;1726;F;12;4
2010;1726;F;13;3
2010;1726;F;14;13
2010;1726;F;15;10
2010;1726;F;16;20
2010;1726;F;17;48
2010;1726;F;18;50
2010;1726;F;19;32
2010;1726;F;20;13
2010;1726;M;1;1
2010;1726;M;4;1
2010;1726;M;6;2
2010;1726;M;7;1
2010;1726;M;8;2
2010;1726;M;9;3
2010;1726;M;10;3
2010;1726;M;11;6
2010;1726;M;12;9
2010;1726;M;13;12
2010;1726;M;14;18
2010;1726;M;15;28
2010;1726;M;16;35
2010;1726;M;17;38
2010;1726;M;18;35
2010;1726;M;19;19
2010;1726;M;20;10
2010;1727;F;1;2
2010;1727;F;5;1
2010;1727;F;8;1
2010;1727;F;10;1
2010;1727;F;11;2
2010;1727;F;12;4
2010;1727;F;13;4
2010;1727;F;14;6
2010;1727;F;15;10
2010;1727;F;16;20
2010;1727;F;17;34
2010;1727;F;18;46
2010;1727;F;19;32
2010;1727;F;20;20
2010;1727;M;1;2
2010;1727;M;5;1
2010;1727;M;6;1
2010;1727;M;7;2
2010;1727;M;8;2
2010;1727;M;9;4
2010;1727;M;10;3
2010;1727;M;11;4
2010;1727;M;12;14
2010;1727;M;13;11
2010;1727;M;14;18
2010;1727;M;15;15
2010;1727;M;16;30
2010;1727;M;17;40
2010;1727;M;18;38
2010;1727;M;19;16
2010;1727;M;20;10
2010;1728;F;7;2
2010;1728;F;10;1
2010;1728;F;11;4
2010;1728;F;12;7
2010;1728;F;13;7
2010;1728;F;14;14
2010;1728;F;15;15
2010;1728;F;16;25
2010;1728;F;17;46
2010;1728;F;18;65
2010;1728;F;19;48
2010;1728;F;20;23
2010;1728;M;2;1
2010;1728;M;4;3
2010;1728;M;5;3
2010;1728;M;6;1
2010;1728;M;7;4
2010;1728;M;8;1
2010;1728;M;9;3
2010;1728;M;10;4
2010;1728;M;11;6
2010;1728;M;12;13
2010;1728;M;13;21
2010;1728;M;14;27
2010;1728;M;15;29
2010;1728;M;16;39
2010;1728;M;17;43
2010;1728;M;18;42
2010;1728;M;19;24
2010;1728;M;20;9
2010;1841;F;7;1
2010;1841;F;16;1
2010;1841;F;17;6
2010;1841;F;18;13
2010;1841;F;19;4
2010;1841;F;20;4
2010;1841;M;9;1
2010;1841;M;10;2
2010;1841;M;14;3
2010;1841;M;15;3
2010;1841;M;16;9
2010;1841;M;17;7
2010;1841;M;18;9
2010;1841;M;19;3
2010;1842;F;4;1
2010;1842;F;9;1
2010;1842;F;11;1
2010;1842;F;12;2
2010;1842;F;14;1
2010;1842;F;15;3
2010;1842;F;16;3
2010;1842;F;17;9
2010;1842;F;18;8
2010;1842;F;19;6
2010;1842;M;12;1
2010;1842;M;13;4
2010;1842;M;14;1
2010;1842;M;15;3
2010;1842;M;16;3
2010;1842;M;17;5
2010;1842;M;18;7
2010;1843;F;1;1
2010;1843;F;13;1
2010;1843;F;14;1
2010;1843;F;15;1
2010;1843;F;16;1
2010;1843;F;17;4
2010;1843;F;18;8
2010;1843;F;19;11
2010;1843;F;20;3
2010;1843;M;10;1
2010;1843;M;12;3
2010;1843;M;13;1
2010;1843;M;14;2
2010;1843;M;15;3
2010;1843;M;16;8
2010;1843;M;17;5
2010;1843;M;18;12
2010;1843;M;19;6
2010;1843;M;20;2
2010;1844;F;1;1
2010;1844;F;10;1
2010;1844;F;11;3
2010;1844;F;12;5
2010;1844;F;13;2
2010;1844;F;14;4
2010;1844;F;15;8
2010;1844;F;16;2
2010;1844;F;17;16
2010;1844;F;18;17
2010;1844;F;19;11
2010;1844;F;20;5
2010;1844;M;5;1
2010;1844;M;8;2
2010;1844;M;10;1
2010;1844;M;11;1
2010;1844;M;12;2
2010;1844;M;13;5
2010;1844;M;14;6
2010;1844;M;15;5
2010;1844;M;16;5
2010;1844;M;17;1
2010;1844;M;18;14
2010;1844;M;19;3
2010;1844;M;20;2
2010;1845;F;1;2
2010;1845;F;5;1
2010;1845;F;7;1
2010;1845;F;9;2
2010;1845;F;10;1
2010;1845;F;11;1
2010;1845;F;12;1
2010;1845;F;13;4
2010;1845;F;14;7
2010;1845;F;15;8
2010;1845;F;16;7
2010;1845;F;17;15
2010;1845;F;18;17
2010;1845;F;19;20
2010;1845;F;20;5
2010;1845;M;7;1
2010;1845;M;8;1
2010;1845;M;9;1
2010;1845;M;10;4
2010;1845;M;11;2
2010;1845;M;12;1
2010;1845;M;13;5
2010;1845;M;14;7
2010;1845;M;15;3
2010;1845;M;16;12
2010;1845;M;17;11
2010;1845;M;18;12
2010;1845;M;19;12
2010;1845;M;20;1
2010;1846;F;12;1
2010;1846;F;13;1
2010;1846;F;14;3
2010;1846;F;16;7
2010;1846;F;17;8
2010;1846;F;18;8
2010;1846;F;19;8
2010;1846;F;20;4
2010;1846;M;4;1
2010;1846;M;5;1
2010;1846;M;8;1
2010;1846;M;9;1
2010;1846;M;11;1
2010;1846;M;12;2
2010;1846;M;13;3
2010;1846;M;14;5
2010;1846;M;15;8
2010;1846;M;16;8
2010;1846;M;17;18
2010;1846;M;18;8
2010;1846;M;19;6
2010;1846;M;20;2
2010;1847;F;11;1
2010;1847;F;12;2
2010;1847;F;15;1
2010;1847;F;16;3
2010;1847;F;17;5
2010;1847;F;18;7
2010;1847;F;19;6
2010;1847;F;20;4
2010;1847;M;4;1
2010;1847;M;10;1
2010;1847;M;11;1
2010;1847;M;12;4
2010;1847;M;13;2
2010;1847;M;14;5
2010;1847;M;15;5
2010;1847;M;16;9
2010;1847;M;17;9
2010;1847;M;18;7
2010;1847;M;19;1
2010;1847;M;20;2
2010;1848;F;1;1
2010;1848;F;8;1
2010;1848;F;10;1
2010;1848;F;11;4
2010;1848;F;12;4
2010;1848;F;13;3
2010;1848;F;14;10
2010;1848;F;15;16
2010;1848;F;16;15
2010;1848;F;17;41
2010;1848;F;18;43
2010;1848;F;19;30
2010;1848;F;20;25
2010;1848;M;3;1
2010;1848;M;4;1
2010;1848;M;5;1
2010;1848;M;6;1
2010;1848;M;7;1
2010;1848;M;8;1
2010;1848;M;9;3
2010;1848;M;10;2
2010;1848;M;11;2
2010;1848;M;12;7
2010;1848;M;13;7
2010;1848;M;14;15
2010;1848;M;15;16
2010;1848;M;16;25
2010;1848;M;17;26
2010;1848;M;18;28
2010;1848;M;19;23
2010;1848;M;20;6
2010;1849;F;8;1
2010;1849;F;9;1
2010;1849;F;10;3
2010;1849;F;11;2
2010;1849;F;12;1
2010;1849;F;13;6
2010;1849;F;14;6
2010;1849;F;15;5
2010;1849;F;16;12
2010;1849;F;17;11
2010;1849;F;18;23
2010;1849;F;19;21
2010;1849;F;20;10
2010;1849;M;3;1
2010;1849;M;9;1
2010;1849;M;11;5
2010;1849;M;12;6
2010;1849;M;13;7
2010;1849;M;14;14
2010;1849;M;15;10
2010;1849;M;16;14
2010;1849;M;17;14
2010;1849;M;18;22
2010;1849;M;19;10
2010;1849;M;20;2
2010;1850;F;9;1
2010;1850;F;10;1
2010;1850;F;11;2
2010;1850;F;12;6
2010;1850;F;13;1
2010;1850;F;14;7
2010;1850;F;15;6
2010;1850;F;16;16
2010;1850;F;17;16
2010;1850;F;18;31
2010;1850;F;19;25
2010;1850;F;20;12
2010;1850;M;1;1
2010;1850;M;4;1
2010;1850;M;9;4
2010;1850;M;10;4
2010;1850;M;11;3
2010;1850;M;12;3
2010;1850;M;13;6
2010;1850;M;14;10
2010;1850;M;15;8
2010;1850;M;16;20
2010;1850;M;17;18
2010;1850;M;18;24
2010;1850;M;19;9
2010;1850;M;20;3
2010;1851;F;8;1
2010;1851;F;10;1
2010;1851;F;11;1
2010;1851;F;13;4
2010;1851;F;14;3
2010;1851;F;15;4
2010;1851;F;16;4
2010;1851;F;17;10
2010;1851;F;18;12
2010;1851;F;19;13
2010;1851;F;20;11
2010;1851;M;5;1
2010;1851;M;9;1
2010;1851;M;10;4
2010;1851;M;11;3
2010;1851;M;12;4
2010;1851;M;13;3
2010;1851;M;14;5
2010;1851;M;15;10
2010;1851;M;16;6
2010;1851;M;17;9
2010;1851;M;18;8
2010;1851;M;19;6
2010;1851;M;20;2
2010;1901;F;1;2
2010;1901;F;3;2
2010;1901;F;5;1
2010;1901;F;7;1
